,train_id,name,railway_zone,Changes,start_date,SRC_station,start_time,DESC_station,end_time,duration,expected_duration,running_days,class_types,distance,average_speed,coach_order,train_route
2596,2848,New Delhi - Ranchi Garib Rath Special,SER,No TT Change,,NDLS,16:10,RNC,11:20,19h 10m,14,S   T   T    ,3A,1344 km,70 km/hr,"['  L', 'GD2', 'G16', 'G15', 'G14', 'G13', 'G12', 'G11', 'G10', ' G9', ' G8', ' G7', ' G6', ' G5', ' G4', ' G3', ' G2', ' G1', 'GD1']","['Ajmeri Gate 110002, Delhi NCT', 'KANPUR-208 001, Uttar Pradesh', 'Prayagraj - 211003, Uttar Pradesh', 'Distt. - Chandauli, Uttar Pradesh', '06187-222222, Bihar', '06184-222051, Bihar', 'Phone - (06184-253154), Bihar', '824303, Bihar', 'Distt. Palamau 822116, Jharkhand', 'Palamu Pn. no - 06584-262777, Jharkhand', '230812, Jharkhand', '829207, Jharkhand', 'Pincode :- 829203, Jharkhand', 'PH - 0653-255225, Jharkhand', 'PIN - 835101, Jharkhand', 'Jharkhand 834001, Jharkhand']"
2597,3426,Surat - Malda Town Weekly Special (PT),ER,No TT Change,Feb-08,ST,14:20,MLDT,06:15,39h 55m,26,  M          ,2S SL 3A 2A,2120 km,53 km/hr,[' DGR'],"['Surat 395001, Gujarat', 'Pin; 425412, Maharashtra', '425401., Maharashtra', 'Jalgaon 425001, Maharashtra', 'Bhusaval 425201, Maharashtra', 'Malkapur, Maharashtra', 'Akola-444001, Maharashtra', 'Amravati 444701, Maharashtra', 'Wardha 442001, Maharashtra', 'PIN - 440001, Maharashtra', 'Gondia 441614, Maharashtra', 'Durg - 491001 Junction for G/R/BPTP lines., Chhattisgarh', 'Raipur, Chhattisgarh', 'Bilaspur, Chhattisgarh', 'PIN - 768201, Odisha', 'PIN - 769001, Odisha', 'Jharkhand 834001, Jharkhand', 'PIN - 835101, Jharkhand', '06542-253861, Jharkhand', '06549-242555, Jharkhand', 'Railway inquiry - 0326-2319801, Jharkhand', 'Dist - Paschim Bardhaman, West Bengal', 'Dist - Paschim Bardhaman, West Bengal', 'Pincode-731101. Telephone Number-03462 255131 / 03462 255559, West Bengal', 'Dist - Birbhum, West Bengal', 'Dist - Pakur, Jharkhand', 'Dist - Murshidabad, West Bengal', 'Dist - Maldah, West Bengal']"
2598,3417,Digha - Malda Town Weekly Special,ER,No TT Change,,DGHA,23:50,MLDT,14:30,14h 40m,11,        T    ,2S SL 3A,656 km,45 km/hr,"['  L', 'DL1', ' D1', ' D2', ' D3', ' D4', ' S1', ' S2', ' S3', ' B1', ' D5', ' D6', 'DL2', ' DGR']","['Dist - Purba Medinipur - 721428, West Bengal', 'Pin - 721301, West Bengal', 'Dist - Paschim Medinipur, West Bengal', 'Dist - Bankura, West Bengal', 'Dist - Bankura, West Bengal', 'Dist - Purulia, West Bengal', 'Dist - Paschim Bardhaman, West Bengal', 'Dist - Paschim Bardhaman, West Bengal', 'Dist - Paschim Bardhaman, West Bengal', 'Dist - Birbhum, West Bengal', 'Dist - Pakur, Jharkhand', 'Dist - Murshidabad, West Bengal', 'Dist - Maldah, West Bengal']"
2599,3418,Malda Town - Digha Weekly Special,ER,No TT Change,,MLDT,07:50,DGHA,22:30,14h 40m,14,        T    ,2S SL 3A,656 km,45 km/hr,"['  L', 'DL1', ' D1', ' D2', ' D3', ' D4', ' S1', ' S2', ' S3', ' B1', ' D5', ' D6', 'DL2', ' DGR']","['Dist - Maldah, West Bengal', 'Dist - Murshidabad, West Bengal', 'Dist - Pakur, Jharkhand', 'Dist - Birbhum, West Bengal', 'Dist - Paschim Bardhaman, West Bengal', 'Dist - Paschim Bardhaman, West Bengal', 'Dist - Paschim Bardhaman, West Bengal', 'Dist - Purulia, West Bengal', 'Dist - Bankura, West Bengal', 'Dist - Bankura, West Bengal', 'Dist - Paschim Medinipur, West Bengal', 'Pin - 721301, West Bengal', 'Dist - Purba Medinipur, West Bengal', 'Dist - Purba Medinipur -721636, West Bengal', 'Dist- Purba Medinipur, West Bengal', 'Dist - Purba Medinipur - 721428, West Bengal']"
2600,3149,Kanchan Kanya Special (PT),ER,No TT Change,,SDAH,20:35,APDJ,12:30,15h 55m,24,S M T W T F S,2S SL 3A 2A 1A,753 km,47 km/hr,"['  L', 'DL1', ' D1', 'HA1', ' A1', ' B1', ' B2', ' B3', ' B4', ' S1', ' S2', ' S3', ' S4', ' S5', ' S6', ' S7', ' S8', ' S9', ' D2', ' D3', 'DL2', 'SGUJ']","['Kolkata - 700014, West Bengal', 'Kolkata - 700067, West Bengal', 'Dist - North 24 Parganas, West Bengal', 'Dist - Hooghly, West Bengal', 'Dist- Purba Barddhaman, West Bengal', 'Dist - Birbhum, West Bengal', 'Dist - Birbhum, West Bengal', 'Dist - Birbhum, West Bengal', 'Dist - Birbhum, West Bengal', 'Dist - Pakur, Jharkhand', 'Dist - Murshidabad, West Bengal', 'Dist - Maldah, West Bengal', 'Dist - Maldah, West Bengal', 'Pin - 854317, Bihar', 'Dist - Uttar Dinajpur, West Bengal', 'Dist - Kishanganj, Bihar', 'Dist - Uttar Dinajpur, West Bengal', '855116, Bihar', 'DIST- Darjeeling, West Bengal', 'Dist - Darjeeling, West Bengal', 'Dist - Jalpaiguri, West Bengal', 'Dist - Jalpaiguri, West Bengal', 'Dist : Alipurduar, West Bengal', 'Dist - Alipurduar, West Bengal', 'Dist : Alipurduar, West Bengal', 'Dist - Alipurduar, West Bengal']"
2601,3150,Kanchan Kanya Special (PT),ER,No TT Change,,APDJ,15:15,SDAH,08:20,17h 5m,24,S M T W T F S,2S SL 3A 2A 1A,753 km,44 km/hr,"['  L', 'DL1', ' D1', 'HA1', ' A1', ' B1', ' B2', ' B3', ' B4', ' S1', ' S2', ' S3', ' S4', ' S5', ' S6', ' S7', ' S8', ' S9', ' D2', ' D3', 'DL2', 'SGUJ']","['Dist - Alipurduar, West Bengal', 'Dist : Alipurduar, West Bengal', 'Dist - Alipurduar, West Bengal', 'Dist : Alipurduar, West Bengal', 'Dist - Jalpaiguri, West Bengal', 'Dist - Jalpaiguri, West Bengal', 'Dist - Darjeeling, West Bengal', 'DIST- Darjeeling, West Bengal', '855116, Bihar', 'Dist - Uttar Dinajpur, West Bengal', 'Dist - Kishanganj, Bihar', 'Dist - Uttar Dinajpur, West Bengal', 'Pin - 854317, Bihar', 'Dist - Maldah, West Bengal', 'Dist - Maldah, West Bengal', 'Dist - Murshidabad, West Bengal', 'Dist - Pakur, Jharkhand', 'Dist - Birbhum, West Bengal', 'Dist - Birbhum, West Bengal', 'Dist - Birbhum, West Bengal', 'Dist - Birbhum, West Bengal', 'Dist- Purba Barddhaman, West Bengal', 'Dist - Hooghly, West Bengal', 'Dist - North 24 Parganas, West Bengal', 'Kolkata - 700067, West Bengal', 'Kolkata - 700014, West Bengal']"
2602,3147,Uttar Banga Special (PT) (PT),ER,No TT Change,,SDAH,19:40,BXT,11:20,15h 40m,22,S M T W T F S,2S SL 3A 2A 1A,748 km,48 km/hr,"['  L', 'DL1', ' D1', ' S1', ' S2', ' S3', ' S4', ' S5', ' S6', ' S7', ' S8', ' S9', ' B1', ' B2', ' A1', 'HA1', ' D2', ' D3', 'DL2']","['Kolkata - 700014, West Bengal', 'Kolkata - 700067, West Bengal', 'Dist - North 24 Parganas, West Bengal', 'Dist- Purba Barddhaman, West Bengal', 'Dist - Purba Bardhaman, West Bengal', 'Dist - Birbhum, West Bengal', 'Dist - Birbhum, West Bengal', 'Dist - Birbhum, West Bengal', 'Dist - Birbhum, West Bengal', 'Dist - Birbhum, West Bengal', 'Dist - Pakur, Jharkhand', 'Dist - Murshidabad, West Bengal', 'Dist - Maldah, West Bengal', 'Dist - Uttar Dinajpur, West Bengal', 'Dist - Kishanganj, Bihar', 'Dist - Uttar Dinajpur, West Bengal', 'Dist - Jalpaiguri, West Bengal', 'Dist - Jalpaiguri, West Bengal', 'Dist - Jalpaiguri, West Bengal', 'Dist - Jalpaiguri, West Bengal', 'Pin code ; 735211, West Bengal', 'Dist - Cooch Behar, West Bengal', 'Pin ; 736135, West Bengal', 'Dist - Coochbehar Pin ; 736168, West Bengal']"
2603,3148,Uttar Banga Special (PT),ER,No TT Change,,BXT,13:45,SDAH,05:15,15h 30m,19,S M T W T F S,2S SL 3A 2A 1A,748 km,48 km/hr,"['  L', 'DL2', ' D3', ' D2', 'HA1', ' A1', ' B2', ' B1', ' S9', ' S8', ' S7', ' S6', ' S5', ' S4', ' S3', ' S2', ' S1', ' D1', 'DL1']","['Dist - Coochbehar Pin ; 736168, West Bengal', 'Pin ; 736135, West Bengal', 'Dist - Cooch Behar, West Bengal', 'Pin code ; 735211, West Bengal', 'Dist - Jalpaiguri, West Bengal', 'Dist - Jalpaiguri, West Bengal', 'Dist - Jalpaiguri, West Bengal', 'Dist - Jalpaiguri, West Bengal', 'Dist - Uttar Dinajpur, West Bengal', 'Dist - Kishanganj, Bihar', 'Dist - Uttar Dinajpur, West Bengal', 'Dist - Maldah, West Bengal', 'Dist - Murshidabad, West Bengal', 'Dist - Pakur, Jharkhand', 'Dist - Birbhum, West Bengal', 'Dist - Birbhum, West Bengal', 'Dist - Birbhum, West Bengal', 'Dist- Purba Barddhaman, West Bengal', 'Dist - North 24 Parganas, West Bengal', 'Kolkata - 700067, West Bengal', 'Kolkata - 700014, West Bengal']"
2604,7481,Tirupati - Bilaspur Festival Special,SCR,No TT Change,,TPTY,10:50,BSP,17:25,30h 35m,54,S       T    ,2S SL 3A 2A,1405 km,46 km/hr,"['  L', 'DL1', ' D1', ' D2', ' A1', ' B1', ' B2', ' S1', ' S2', ' S3', ' S4', ' S5', ' S6', ' S7', ' S8', ' S9', ' D3', ' D4', 'DL2', '   R']","['Chittoor District - 517501, Andhra Pradesh', 'Pin- 517520, Andhra Pradesh', 'Chittoor District pincode - 517640, Andhra Pradesh', 'Pin- 524132, Andhra Pradesh', 'Ph ; 08624 - 251503, Andhra Pradesh', 'Ph.no 0861-234866, Andhra Pradesh', 'Pin- 524142, Andhra Pradesh', 'Pin- 524201, Andhra Pradesh', 'Pin- 523101, Andhra Pradesh', 'Pincode-523274, Andhra Pradesh', 'Pincode-523001, Andhra Pradesh', 'Pin- 523180, Andhra Pradesh', 'Pin- 523135, Andhra Pradesh', 'Pin- 523187, Andhra Pradesh', '523157, Andhra Pradesh', 'Pin- 522101, Andhra Pradesh', 'Pin- 522124, Andhra Pradesh', 'Pin- 522318, Andhra Pradesh', 'Guntur District, Andhra Pradesh', 'Krishna District - 520003, Andhra Pradesh', 'Pincode-521301, Andhra Pradesh', 'Pin- 521333, Andhra Pradesh', 'Pin- 534235, Andhra Pradesh', 'West Godavari district - 534201, Andhra Pradesh', '131, Andhra Pradesh', 'Pincode-534301. Telephone Number-08813 210325, Andhra Pradesh', 'Pin- 533101, Andhra Pradesh', 'Pincode-533341, Andhra Pradesh', 'Pin- 533342, Andhra Pradesh', 'Pincode-533440. Telephone Number-0884 2328824, Andhra Pradesh', 'Pincode-533450, Andhra Pradesh', 'Pincode-533408. Telephone Number-08868 238130, Andhra Pradesh', 'Pincode-533401. Telephone Number- 08854 252172, Andhra Pradesh', 'Pincode 531055, Andhra Pradesh', ', Andhra Pradesh', 'Pincode-530046, Andhra Pradesh', 'pin - 530004, Andhra Pradesh', 'Pincode-530027, Andhra Pradesh', 'Pincode-535183, Andhra Pradesh', 'Jn. Point of Bobbilli/Nawapada/Kottavalsa, Andhra Pradesh', 'Pin- 535558, Andhra Pradesh', 'Pin- 535501, Andhra Pradesh', 'PIN .535501, Andhra Pradesh', 'ph.no 06856-222407, Odisha', 'PIN - 765020, Odisha', 'Dist - Kalahandi 766012, Odisha', 'Dist - Balangir 767033, Odisha', 'PIN - 767039, Odisha', 'Pin Code:767038, Odisha', 'Jonk, Odisha', '493449, Chhattisgarh', 'Mahasamund, Chhattisgarh', 'Raipur, Chhattisgarh', 'Dist. - Raipur, Chhattisgarh', 'Dist - Baloda Bazar, Chhattisgarh', 'Bilaspur, Chhattisgarh']"
2605,7482,Bilaspur - Tirupati Festival Special,SCR,No TT Change,Feb-09,BSP,15:35,TPTY,22:45,31h 10m,52,    T       S,2S SL 3A 2A,1405 km,45 km/hr,"['  L', 'DL2', ' D4', ' D3', ' S9', ' S8', ' S7', ' S6', ' S5', ' S4', ' S3', ' S2', ' S1', ' B2', ' B1', ' A1', ' D2', ' D1', 'DL1', '   R']","['Bilaspur, Chhattisgarh', 'Dist - Baloda Bazar, Chhattisgarh', 'Dist. - Raipur, Chhattisgarh', 'Raipur, Chhattisgarh', 'Mahasamund, Chhattisgarh', '493449, Chhattisgarh', 'Jonk, Odisha', 'Pin Code:767038, Odisha', 'PIN - 767039, Odisha', 'Dist - Balangir 767033, Odisha', 'Dist - Kalahandi 766012, Odisha', 'PIN - 765020, Odisha', 'ph.no 06856-222407, Odisha', 'PIN .535501, Andhra Pradesh', 'Pin- 535501, Andhra Pradesh', 'Pin- 535558, Andhra Pradesh', 'Jn. Point of Bobbilli/Nawapada/Kottavalsa, Andhra Pradesh', 'Pincode-535183, Andhra Pradesh', 'Pincode-530027, Andhra Pradesh', 'pin - 530004, Andhra Pradesh', 'Pincode-530046, Andhra Pradesh', ', Andhra Pradesh', 'Pincode 531055, Andhra Pradesh', 'Pincode-533401. Telephone Number- 08854 252172, Andhra Pradesh', 'Pincode-533408. Telephone Number-08868 238130, Andhra Pradesh', 'Pincode-533450, Andhra Pradesh', 'Pincode-533440. Telephone Number-0884 2328824, Andhra Pradesh', 'Pin- 533342, Andhra Pradesh', 'Pincode-533341, Andhra Pradesh', 'Pin- 533101, Andhra Pradesh', 'Pincode-534301. Telephone Number-08813 210325, Andhra Pradesh', '131, Andhra Pradesh', 'West Godavari district - 534201, Andhra Pradesh', 'Pin- 534235, Andhra Pradesh', 'Pin- 521333, Andhra Pradesh', 'Pincode-521301, Andhra Pradesh', 'Krishna District - 520003, Andhra Pradesh', 'Guntur District, Andhra Pradesh', 'Pin- 522124, Andhra Pradesh', 'Pin- 522101, Andhra Pradesh', '523157, Andhra Pradesh', 'Pin- 523187, Andhra Pradesh', 'Pin- 523180, Andhra Pradesh', 'Pincode-523001, Andhra Pradesh', 'Pincode-523274, Andhra Pradesh', 'Pin- 523101, Andhra Pradesh', 'Pin- 524201, Andhra Pradesh', 'Pin- 524142, Andhra Pradesh', 'Ph.no 0861-234866, Andhra Pradesh', 'Ph ; 08624 - 251503, Andhra Pradesh', 'Pin- 524132, Andhra Pradesh', 'Chittoor District pincode - 517640, Andhra Pradesh', 'Pin- 517520, Andhra Pradesh', 'Chittoor District - 517501, Andhra Pradesh']"
2606,7479,Tirupati - Puri Festival Special,SCR,No TT Change,,TPTY,10:50,PURI,14:35,27h 45m,57,  M T W   F S,2S SL 3A 2A,1233 km,44 km/hr,"['  L', 'DL1', ' D1', ' D2', ' B2', ' B1', ' A1', ' S1', ' S2', ' S3', ' S4', ' S5', ' S6', ' S7', ' S8', ' S9', ' D3', ' D4', 'DL2', ' KUR']","['Chittoor District - 517501, Andhra Pradesh', 'Pin- 517520, Andhra Pradesh', 'Chittoor District pincode - 517640, Andhra Pradesh', 'Pin- 524132, Andhra Pradesh', 'Ph ; 08624 - 251503, Andhra Pradesh', 'Ph.no 0861-234866, Andhra Pradesh', 'Pin- 524142, Andhra Pradesh', 'Pin- 524201, Andhra Pradesh', 'Pin- 523101, Andhra Pradesh', 'Pincode-523274, Andhra Pradesh', 'Pincode-523001, Andhra Pradesh', 'Pin- 523180, Andhra Pradesh', 'Pin- 523135, Andhra Pradesh', 'Pin- 523187, Andhra Pradesh', '523157, Andhra Pradesh', 'Pin- 522101, Andhra Pradesh', 'Pin- 522124, Andhra Pradesh', 'Pin- 522318, Andhra Pradesh', 'Guntur District, Andhra Pradesh', 'Krishna District - 520003, Andhra Pradesh', 'Pincode-521301, Andhra Pradesh', 'Pin- 521333, Andhra Pradesh', 'Pin- 534235, Andhra Pradesh', 'West Godavari district - 534201, Andhra Pradesh', '131, Andhra Pradesh', 'Pincode-534301. Telephone Number-08813 210325, Andhra Pradesh', 'Pin- 533101, Andhra Pradesh', 'Pincode-533341, Andhra Pradesh', 'Pin- 533342, Andhra Pradesh', 'Pincode-533440. Telephone Number-0884 2328824, Andhra Pradesh', 'Pincode-533450, Andhra Pradesh', 'Pincode-533408. Telephone Number-08868 238130, Andhra Pradesh', 'Pincode-533401. Telephone Number- 08854 252172, Andhra Pradesh', 'Pincode 531055, Andhra Pradesh', ', Andhra Pradesh', 'Pincode-530046, Andhra Pradesh', 'pin - 530004, Andhra Pradesh', 'Pincode-530027, Andhra Pradesh', 'Pincode-535183, Andhra Pradesh', 'Jn. Point of Bobbilli/Nawapada/Kottavalsa, Andhra Pradesh', 'Pin- 535128, Andhra Pradesh', 'Pin - 532148, Andhra Pradesh', 'Pin- 532168, Andhra Pradesh', 'Pin- 532185, Andhra Pradesh', 'PIN- 532474, Andhra Pradesh', 'Pin - 532195, Andhra Pradesh', 'PIN-532211, Andhra Pradesh', 'PIN-532221, Andhra Pradesh', 'Srikakulam District PIN- 532243, Andhra Pradesh', 'PIN- 532284, Andhra Pradesh', 'PIN- 532312, Andhra Pradesh', 'Pin- 760005, Odisha', 'Dist :- Ganjam, Odisha', 'PIN - 761029, Odisha', '752030, Odisha', 'Dist:- khurda, Odisha', 'PIN - 752019, Odisha', 'Dist - Khurdha, Odisha', 'Puri - 752002, Odisha']"
2607,7480,Puri - Tirupati Festival Special,SCR,No TT Change,,PURI,18:30,TPTY,22:45,28h 15m,55,S M   W T F  ,2S SL 3A 2A,1233 km,44 km/hr,"['  L', 'DL2', ' D4', ' D3', ' S9', ' S8', ' S7', ' S6', ' S5', ' S4', ' S3', ' S2', ' S1', ' A1', ' B1', ' B2', ' D1', ' D2', 'DL1', ' KUR']","['Puri - 752002, Odisha', 'Dist - Khurdha, Odisha', 'PIN - 752019, Odisha', 'Dist:- khurda, Odisha', '752030, Odisha', 'PIN - 761029, Odisha', 'Dist :- Ganjam, Odisha', 'Pin- 760005, Odisha', 'PIN- 532312, Andhra Pradesh', 'PIN- 532284, Andhra Pradesh', 'Srikakulam District PIN- 532243, Andhra Pradesh', 'PIN-532221, Andhra Pradesh', 'PIN-532211, Andhra Pradesh', 'Pin - 532195, Andhra Pradesh', 'PIN- 532474, Andhra Pradesh', 'Pin- 532185, Andhra Pradesh', 'Pin- 532168, Andhra Pradesh', 'Pin - 532148, Andhra Pradesh', 'Pin- 535128, Andhra Pradesh', 'Jn. Point of Bobbilli/Nawapada/Kottavalsa, Andhra Pradesh', 'Pincode-535183, Andhra Pradesh', 'Pincode-530027, Andhra Pradesh', 'pin - 530004, Andhra Pradesh', 'Pincode-530046, Andhra Pradesh', ', Andhra Pradesh', 'Pincode 531055, Andhra Pradesh', 'Pincode-533401. Telephone Number- 08854 252172, Andhra Pradesh', 'Pincode-533408. Telephone Number-08868 238130, Andhra Pradesh', 'Pincode-533450, Andhra Pradesh', 'Pincode-533440. Telephone Number-0884 2328824, Andhra Pradesh', 'Pin- 533342, Andhra Pradesh', 'Pincode-533341, Andhra Pradesh', 'Pin- 533101, Andhra Pradesh', 'Pincode-534301. Telephone Number-08813 210325, Andhra Pradesh', '131, Andhra Pradesh', 'West Godavari district - 534201, Andhra Pradesh', 'Pin- 534235, Andhra Pradesh', 'Pin- 521333, Andhra Pradesh', 'Pincode-521301, Andhra Pradesh', 'Krishna District - 520003, Andhra Pradesh', 'Guntur District, Andhra Pradesh', 'Pin- 522124, Andhra Pradesh', 'Pin- 522101, Andhra Pradesh', '523157, Andhra Pradesh', 'Pin- 523187, Andhra Pradesh', 'Pin- 523180, Andhra Pradesh', 'Pincode-523001, Andhra Pradesh', 'Pincode-523274, Andhra Pradesh', 'Pin- 523101, Andhra Pradesh', 'Pin- 524201, Andhra Pradesh', 'Pin- 524142, Andhra Pradesh', 'Ph.no 0861-234866, Andhra Pradesh', 'Ph ; 08624 - 251503, Andhra Pradesh', 'Pin- 524132, Andhra Pradesh', 'Chittoor District pincode - 517640, Andhra Pradesh', 'Pin- 517520, Andhra Pradesh', 'Chittoor District - 517501, Andhra Pradesh']"
2608,1151,Mumbai CSMT - Madgaon Jan Shatabdi Special (PT),CR,No TT Change,,CSMT,05:10,MAO,16:00,10h 50m,9,S M T W T F S,2S CC Ex,581 km,54 km/hr,"['  L', 'EOG', 'D10', ' D9', ' D8', ' D7', ' D6', ' C3', ' C2', ' C1', ' D5', ' D4', ' D3', ' D2', ' D1', 'DL1', ' E1']","['Mumbai- 400001, Maharashtra', 'Dadar(West)-400028, Maharashtra', 'Thane(East)-400603, Maharashtra', 'Panvel, Maharashtra', 'Pin:415605, Maharashtra', 'Ratnagiri 415612, Maharashtra', 'Kankavli- 416602, Maharashtra', 'Dist. Sindhudurg- 416520, Maharashtra', 'Dist. Sindhudurg- 416510, Maharashtra', 'North Goa- 403502, Goa', 'Margao 403601, Goa']"
2609,1152,Madgaon - Mumbai CSMT Jan Shatabdi Special,CR,No TT Change,,MAO,12:00,CSMT,23:30,11h 30m,9,S M T W T F S,2S CC Ex,581 km,50 km/hr,"['  L', ' E1', 'DL1', ' D1', ' D2', ' D3', ' D4', ' D5', ' C1', ' C2', ' C3', ' D6', ' D7', ' D8', ' D9', 'D10', 'EOG']","['Margao 403601, Goa', 'North Goa- 403502, Goa', 'Dist. Sindhudurg- 416510, Maharashtra', 'Dist. Sindhudurg- 416520, Maharashtra', 'Kankavli- 416602, Maharashtra', 'Ratnagiri 415612, Maharashtra', 'Pin:415605, Maharashtra', 'Panvel, Maharashtra', 'Thane(East)-400603, Maharashtra', 'Dadar(West)-400028, Maharashtra', 'Mumbai- 400001, Maharashtra']"
2610,3247,Kamakhya - Rajendra Nagar Terminal Capital Special (PT),ECR,No TT Change,,KYQ,05:00,RJPB,04:55,23h 55m,38,    T W T F  ,2S SL 3A 2A 1A,953 km,40 km/hr,"['  L', 'EOG', ' D1', ' D2', ' D3', ' S1', ' S2', ' S3', ' S4', ' S5', ' S6', ' S7', ' S8', ' B1', ' B2', ' B3', ' B4', ' A1', ' A2', ' A3', ' A4', ' H1', 'EOG', 'SGUJ']","['Dist - Kamrup Metropolitan, Assam', 'Dist - Goalpara, Assam', 'Dist - Bongaigaon, Assam', 'Dist - Alipurduar, West Bengal', 'Dist - Alipurduar, West Bengal', 'Dist : Alipurduar, West Bengal', 'Dist : Jalpaiguri, West Bengal', 'Dist - Jalpaiguri, West Bengal', 'Dist - Darjeeling, West Bengal', 'DIST- Darjeeling, West Bengal', '855116, Bihar', 'Dist - Kishanganj, Bihar', 'Dist - Uttar Dinajpur, West Bengal', 'Dist - Katihar, Bihar', 'Dist - Katihar, Bihar', 'Pin - 854317, Bihar', 'Dist - Katihar, Bihar', 'Dist - Katihar, Bihar', 'Dist : Katihar, Bihar', 'Katihar 854105, Bihar', 'Katihar, Bihar', 'Pin - 854104, Bihar', 'Pin - 854104, Bihar', 'Tel.-06421-223152, Bihar', 'Dist;-Bhagalpur, Bihar', 'Pin - 853203, Bihar', 'Tel:- 06245-266220, Bihar', 'Tel :- 06244-233234., Bihar', 'Near Power House. 06244-223596, Bihar', 'Pin-851211, Bihar', 'PIN - 851101 . Dist - Begusarai, Bihar', 'Pin - 851210, Bihar', 'Pincode - 803302, Bihar', 'Pin - 803213, Bihar', 'Pin - 803212, Bihar', 'Patna, Bihar', 'Pin - 803201, Bihar', 'Patna, Bihar', 'Patna 800008, Bihar', 'Patna- 800016, Bihar']"
2611,3248,Rajendra Nagar Terminal - Kamakhya Capital Special (PT),ECR,No TT Change,,RJPB,23:10,KYQ,22:05,22h 55m,41,S M T W      ,2S CC 3A 2A 1A,953 km,42 km/hr,"['  L', 'EOG', ' D1', ' D2', ' D3', ' S1', ' S2', ' S3', ' S4', ' S5', ' S6', ' S7', ' S8', ' B1', ' B2', ' B3', ' B4', ' A1', ' A2', ' A3', ' A4', ' H1', 'EOG', 'SGUJ']","['Patna- 800016, Bihar', 'Patna 800008, Bihar', 'Patna, Bihar', 'Pin - 803201, Bihar', 'Patna, Bihar', 'Pin - 803212, Bihar', 'Pin - 803213, Bihar', 'Pincode - 803302, Bihar', 'Pin - 803301, Bihar', 'Pin - 851126, Bihar', 'Pin - 851125, Bihar', 'Pin - 851210, Bihar', 'PIN - 851101 . Dist - Begusarai, Bihar', 'Pin-851211, Bihar', 'Near Power House. 06244-223596, Bihar', 'Tel :- 06244-233234., Bihar', 'Tel:- 06245-266220, Bihar', 'Pin - 853203, Bihar', 'Dist;-Bhagalpur, Bihar', 'Tel.-06421-223152, Bihar', 'Pin - 854104, Bihar', 'Pin - 854104, Bihar', 'Katihar, Bihar', 'Katihar 854105, Bihar', 'Dist : Katihar, Bihar', 'Dist - Katihar, Bihar', 'Dist - Katihar, Bihar', 'Pin - 854317, Bihar', 'Dist - Katihar, Bihar', 'Dist - Katihar, Bihar', 'Dist - Uttar Dinajpur, West Bengal', 'Dist - Kishanganj, Bihar', '855116, Bihar', 'DIST- Darjeeling, West Bengal', 'Dist - Darjeeling, West Bengal', 'Dist - Jalpaiguri, West Bengal', 'Dist : Jalpaiguri, West Bengal', 'Dist : Alipurduar, West Bengal', 'Dist - Alipurduar, West Bengal', 'Dist - Alipurduar, West Bengal', 'Dist - Bongaigaon, Assam', 'Dist - Goalpara, Assam', 'Dist - Kamrup Metropolitan, Assam']"
2612,5967,Rangiya - Ledo Special,NFR,No TT Change,Feb-21,RNY,05:30,LEDO,21:40,16h 10m,27,S     W T    ,2S,618 km,38 km/hr,[],"['Dist - Kamrup Rural, Assam', 'Dist - Kamrup, Assam', 'Dist - Kamrup Metropolitan, Assam', 'Dist - Kamrup Metropolitan, Assam', 'Dist - Morigaon, Assam', 'Dist - Nagaon, Assam', 'Pin ; 782426, Assam', 'Dist - Hojai, Assam', 'Dist - Hojai, Assam', 'Dist - Hojai, Assam', 'Dist - Golaghat, Assam', 'Pincode - 785610, Assam', 'Dist - Jorhat, Assam', 'Dist - Jorhat, Assam', 'Dist - Sivasagar, Assam', 'Dist - Sivasagar, Assam', 'Dist - Sivasagar, Assam', 'Dist - Charaideo, Assam', 'Charaideo District, Assam', 'Dist - Charaideo, Assam', 'Dist - Dibrugarh, Assam', 'Dist - Dibrugarh, Assam', 'Dist - Dibrugarh, Assam', 'Dist - Tinsukia, Assam', 'Dist - Tinsukia, Assam', 'Dist - Tinsukia, Assam', 'Dist - Tinsukia, Assam', 'Dist - Tinsukia, Assam', 'Dist - Tinsukia, Assam']"
2613,1035,Dadar Central - Mysuru Special (PT),CR,No TT Change,,DR,21:30,MYS,21:40,24h 10m,24,        T    ,2S SL 3A 2A,1211 km,50 km/hr,"['  L', 'DL1', ' D3', ' D2', ' B3', ' B2', ' B1', ' A1', ' S8', ' S7', ' S6', ' S5', ' S4', ' S3', ' S2', ' S1', ' D1', 'DL2']","['Dadar(West)-400028, Maharashtra', 'Kalyan-421301, Maharashtra', 'Dist. Raigad, Maharashtra', 'Pune 411001, Maharashtra', '415003, Maharashtra', 'Dist- Satara., Maharashtra', 'Sangli, Maharashtra', 'Miraj 416410, Maharashtra', 'Kudchi, Karnataka', 'Ghataprabha, Karnataka', 'Karnataka - 590001, Karnataka', 'Londa - 591301, Karnataka', 'Alnavar - 581103, Karnataka', 'Pin code : 580001, Karnataka', 'Tel: 0836 - 2266702, Karnataka', 'Haveri, Karnataka', 'Ranebennur, Karnataka', 'Harihar, Karnataka', 'Davanagere, Karnataka', 'Birur, Karnataka', 'Kadur, Karnataka', 'Arsikere Dist. Hassan, Karnataka', 'Hassan - 573201, Karnataka', 'Holenarasipur - 573211, Karnataka', 'Krishnarajanagara-571602, Karnataka', 'Mysuru - 570001 Tel No 0821-2521751, Karnataka']"
